0 1 2 3 4 5 6 7 8
1226 146846788 54473832 181293971 138323186 124407944 181486660 263550293 184158677
1227 149913906 115000662 78671411 260091196 222770659 106612650 40630765 73170627
1228 75961698 210375873 130143451 152828441 222770659 51757354 15228092 48775894
1229 145048021 200144036 257438331 34863624 51677445 247660392 20576120 244388505
1230 246444636 54473832 181293971 122316367 112532803 55732356 234902481 30631119
1231 31291571 61982416 170648106 153384026 78784375 194848274 108381441 193793634
1232 167940027 61982416 51881900 110713927 222770659 142019900 255005766 58312589
1233 232140 200144036 246272594 240810036 237619649 12251392 251892288 250836835
1234 157055124 61982416 170648106 133181507 94247280 158789952 130118782 48637677
1235 179711154 61982416 151692331 35403856 112532803 142019900 138944702 142993313
1236 14202072 61982416 170648106 76375201 100254891 110479172 124408723 38586394
1237 151323801 200144036 168006172 176641637 77876673 91015052 40910735 238670534
1238 137134589 115000662 33806622 13658003 66959925 202239615 238064746 236086480
1239 166359661 54473832 175834199 198746290 203642374 151270997 228907248 134824937
1240 72103402 200144036 155409623 70055464 155193115 55732356 29941566 152320399
1241 99363592 61982416 114801433 242876626 77876673 106358258 22027647 228071247
1242 4686587 210375873 62325828 237266106 192566919 91015052 113192716 27342540
1243 232526569 200144036 141893427 60891107 51677445 13269043 105747391 185250348
1244 74629246 115000662 161026556 110713927 203642374 97020536 19233787 15870687
1245 264270589 210375873 190175089 80892824 78784375 263777069 70805414 140801002
1246 124191200 115000662 33806622 177430055 108029724 247660392 159778884 199139186
1247 234561813 210375873 168210540 133634324 82613657 155689611 134152837 84492971
1248 2463808 210375873 171404862 174535721 208616133 110479172 252756239 131488616
1249 247900641 210375873 168210540 47456439 112749351 99620502 177397512 96127232
1250 195747362 54473832 175834199 80892824 77876673 224187687 124014384 146598365
1251 30384582 115000662 161026556 161538009 186117997 56190251 93126661 17745785
1252 49417312 200144036 246272594 216273108 87423536 13269043 151158468 80441479
1253 11341045 115000662 78671411 153384026 26575330 40711347 10078954 149533296
1254 153988420 200144036 257438331 216273108 126887577 263777069 217109419 166519281
1255 148608305 54473832 181293971 138323186 112749351 149597669 113317688 86846678
1256 76852558 54473832 212741261 29589141 186117997 94982009 231852928 25350776
1257 176321603 54473832 181293971 255761413 112749351 142019900 79107794 99348430
1258 7219209 54473832 181293971 153179951 103069196 106358258 141369607 199560483
1259 75765006 54473832 106555121 138323186 72136496 202239615 203277583 167790961
1260 52355113 61982416 51881900 216273108 241344422 124987550 224484667 34255805
1261 240547564 54473832 19651323 110713927 116700769 23488070 137195563 259708824
1262 163813515 210375873 168210540 68383394 128326483 99620502 7162381 191084763
1263 56266779 61982416 151692331 47456439 141447188 97020536 259304047 79299207
1264 178916784 61982416 170648106 267896277 126887577 55732356 169013069 137517122
1265 138854276 54473832 212741261 233810545 46539811 194848274 221135058 12057017
1266 129206848 210375873 190175089 2046089 77876673 11830193 198727939 32670857
1267 124226891 115000662 33806622 31244968 124407944 202239615 65519989 138934005
1268 226785997 210375873 62325828 260680954 51677445 124987550 15662840 210379964
1269 202438272 54473832 175834199 69166053 94247280 183909529 167478039 196346755
1270 156643174 210375873 168210540 163118918 103069196 142019900 118415870 81739557
1271 119812988 200144036 141893427 43151066 81818632 158789952 94222785 94503202
1272 88219113 210375873 190175089 240671849 77876673 267945786 250085080 250288668
1273 209565648 200144036 168006172 123340549 83657394 158789952 203437823 180954822
1274 56684313 54473832 19651323 133634324 12130452 135702231 4653725 160970074
1275 45267460 54473832 175834199 110713927 55653802 106612650 230101054 119153602
1276 227656596 115000662 13702724 203777016 155193115 99620502 32286005 245179194
1277 8480709 210375873 62325828 198746290 159387837 247660392 75031971 79994205
1278 88020065 61982416 51881900 68196258 66959925 220447392 227672024 165855855
1279 143459878 200144036 257438331 121689166 223997165 263777069 94038928 265339359
1280 6717097 210375873 168210540 260091196 128326483 47427602 141091040 171500479
1281 148238913 61982416 151692331 202022987 64558329 124987550 71442675 183404899
1282 31249074 115000662 78671411 260113239 208616133 263777069 251478137 234485884
1283 90149188 200144036 155409623 31244968 126887577 247660392 110566997 256575969
1284 111377296 115000662 223036787 218196376 223997165 106612650 149166211 100862828
1285 193771428 54473832 19651323 86786166 124407944 224187687 266388344 34246189
1286 185994465 200144036 141893427 163118918 166805541 267945786 260866840 55409796
1287 114704112 61982416 114801433 243313709 208616133 252013187 154463946 125929387
1288 167048428 210375873 130143451 54611443 159387837 40711347 124507804 87503109
1289 54626316 61982416 51881900 260113239 55653802 51757354 88584027 20882067
1290 179165083 61982416 103857286 47456439 77876673 110479172 101316280 124529155
1291 194566711 210375873 168210540 166183253 100254891 99620502 173330430 52630501
1292 69776614 61982416 51881900 249606476 14777772 110551496 200849529 192138799
1293 47231898 61982416 103857286 123340549 55653802 181486660 93788771 76978177
1294 208548427 115000662 33806622 267145341 103069196 106358258 10952830 255560493
1295 223551115 61982416 103857286 76375201 186117997 55732356 159065103 267100649
1296 42422682 200144036 141893427 56739143 108029724 40711347 148546596 73301509
1297 4689019 210375873 171404862 174443320 250794279 135702231 161510762 237682914
1298 6087391 210375873 168210540 385406 186117997 142019900 192053353 170659867
1299 149485683 210375873 190175089 237006135 77876673 8579766 157509339 18800028
1300 187856291 200144036 168006172 232533711 12130452 151270997 49782002 153410949
1301 21161279 54473832 181293971 234689157 103069196 99620502 29303041 167059753
1302 170883627 115000662 33806622 267145341 108029724 47427602 186882897 127643544
1303 139193483 200144036 141893427 13658003 126887577 110479172 252510707 199560464
1304 251626569 200144036 155409623 123340549 81818632 13269043 171046051 24762320
1305 28397441 54473832 181293971 249401828 237619649 99620502 82933950 6174643
1306 229567272 115000662 13702724 55230321 81818632 192002551 146260501 264632099
1307 825597 210375873 62325828 190603582 87423536 252013187 2407146 70639360
1308 169067729 61982416 151692331 75671957 141447188 11830193 267831452 107908448
1309 115448855 200144036 246272594 255761413 116700769 13269043 258981761 122064551
1310 243335709 54473832 212741261 225742514 82613657 183909529 86321242 192563029
1311 239397059 54473832 212741261 162945461 94247280 220447392 56854182 148106678
1312 73437703 54473832 212741261 66062968 83657394 11830193 127349357 582013
1313 245325932 61982416 51881900 18842906 135362666 224187687 40104252 81874123
1314 154963385 200144036 168006172 98441497 27678245 47427602 62192737 43439423
1315 264821994 61982416 151692331 5635351 81818632 194848274 151146779 225172842
1316 107406808 115000662 78671411 121540724 237619649 194848274 72116001 94743398
1317 226827932 61982416 103857286 160617688 124407944 194848274 184069120 57303501
1318 24644857 210375873 130143451 111429987 46539811 151270997 206107259 233526155
1319 41740221 200144036 155409623 218924135 155193115 11830193 68222105 5626532
1320 115365979 200144036 246272594 243313709 120878539 23488070 52714102 190061295
1321 120882583 210375873 171404862 237266106 124407944 124987550 244673982 195507694
1322 250940671 210375873 168210540 130583741 116700769 47427602 9727584 17117914
1323 193603641 61982416 103857286 26327365 51677445 158789952 220382307 164928558
1324 247052677 61982416 151692331 60299962 223997165 192002551 149674913 236321799
1325 192216959 54473832 19651323 154699671 72496448 149597669 142436055 74902198
1326 64448948 61982416 151692331 149051952 166805541 99620502 128224155 160538888
1327 47396224 210375873 190175089 95977367 72136496 152203662 242148818 38396307
1328 230307841 115000662 161026556 120715138 94247280 202239615 99901744 257560944
1329 212910299 115000662 161026556 29589141 116700769 51757354 261758305 262877540
1330 126341789 210375873 62325828 70878646 112749351 8579766 243166423 153677040
1331 79979091 200144036 155409623 139095613 82613657 220447392 267146499 4394148
1332 128734669 210375873 62325828 2046089 116700769 155689611 83219574 244271386
1333 90388943 200144036 141893427 205708588 27678245 155689611 178360194 151844550
1334 118438582 61982416 170648106 47528952 55653802 202239615 37172030 214153211
1335 194441636 115000662 13702724 138620690 241344422 152203662 172936941 221111681
1336 223549132 54473832 19651323 161538009 120878539 194848274 14100760 118038571
1337 147530502 54473832 212741261 153179951 135362666 183909529 36930326 204835929
1338 209785526 200144036 257438331 192758323 124407944 202239615 26027091 183093493
1339 227680824 115000662 78671411 264256070 126887577 124987550 112414540 109863055
1340 260828463 61982416 170648106 257356411 120878539 13269043 143599480 228480081
1341 60419462 61982416 103857286 260113239 183144979 124987550 244527945 6122613
1342 171795961 210375873 171404862 51561615 83657394 124987550 97269148 217421391
1343 176009333 210375873 62325828 236807220 83657394 181486660 134408404 64088994
1344 32051924 210375873 190175089 163118918 126887577 192002551 99949960 261195745
1345 261013880 210375873 190175089 221362895 55653802 91015052 156095009 24824834
1346 10333734 61982416 103857286 40717314 141447188 12251392 214818730 9290178
1347 21740704 54473832 106555121 10229480 112532803 194848274 103234228 100876620
1348 61108325 61982416 51881900 28485613 51677445 56190251 81295944 102899341
1349 201736871 200144036 257438331 68196258 66959925 135702231 126037404 32601442
1350 31457565 115000662 223036787 123340549 100254891 220447392 128307157 19298086
1351 73440164 61982416 170648106 209253630 192566919 51757354 208473091 188817977
1352 219792483 200144036 141893427 24374577 250794279 19052129 180144291 71805062
1353 98394488 115000662 33806622 246199936 192566919 12251392 129722564 99866934
1354 115045060 115000662 223036787 177430055 126219244 97020536 167321934 120497716
1355 166291279 61982416 170648106 104645345 126887577 106612650 129282293 183272106
1356 114537014 210375873 130143451 70878646 83657394 99620502 84257141 98934030
1357 141734022 210375873 130143451 68383394 108029724 181486660 237293856 60882930
1358 77267323 61982416 103857286 47528952 82613657 99620502 233024772 66919639
1359 230058135 200144036 246272594 104645345 55653802 94982009 206922995 237602272
1360 135439400 200144036 246272594 202022987 246539070 192002551 118450085 76901132
1361 86481374 200144036 257438331 120715138 124407944 91015052 232672867 41587703
1362 14657717 115000662 78671411 121540724 46539811 252013187 81465236 118685547
1363 133034857 210375873 171404862 174649629 103069196 91015052 31820521 125400115
1364 185274769 210375873 130143451 221362895 250794279 194848274 64113597 185854606
1365 160126682 115000662 161026556 241206950 103069196 202239615 60003010 148668474
1366 48940151 200144036 155409623 123340549 135362666 158789952 31176840 27915061
1367 84516600 61982416 103857286 120715138 51677445 152203662 128314846 181424821
1368 210099450 210375873 168210540 249606476 237619649 142019900 96229312 140683574
1369 49992023 54473832 106555121 18620715 126887577 133845607 163058368 105829777
1370 123291205 210375873 190175089 203777016 124407944 263777069 134776713 208999725
1371 40689164 54473832 106555121 144530453 120878539 252013187 70094687 19709161
1372 230884860 115000662 78671411 160617688 64558329 155689611 207505133 35411891
1373 217406280 210375873 190175089 221362895 66959925 40711347 135190518 259568567
1374 153047750 115000662 161026556 237266106 72136496 56190251 210797398 51411223
1375 144579748 54473832 175834199 26327365 166805541 56190251 10174218 27509691
1376 45629153 210375873 130143451 236182814 250794279 267945786 223458573 179489233
1377 69722289 61982416 170648106 243313709 39829735 220447392 9714844 72087718
1378 190365879 115000662 13702724 112595176 46539811 99620502 32507554 13412642
1379 107021750 210375873 190175089 68383394 208616133 97020536 43622581 252451690
1380 232735158 115000662 78671411 153179951 103069196 110551496 123806237 144665826
1381 156970105 210375873 130143451 162023467 103069196 247660392 105495821 208380284
1382 28156121 54473832 175834199 162023467 72496448 158789952 187846203 81949464
1383 109691588 210375873 130143451 13362753 250794279 106612650 55802808 135314689
1384 6004256 54473832 181293971 236807220 108029724 263777069 108654606 9999674
1385 15087492 54473832 212741261 18620715 250794279 56190251 2481715 187267308
1386 249888231 210375873 130143451 267896277 124407944 8579766 2632254 138439573
1387 86112741 115000662 223036787 241206950 72496448 181486660 228796605 76284243
1388 93430583 54473832 175834199 240810036 83657394 55732356 68222013 261795967
1389 209719747 115000662 161026556 67605095 116700769 256244483 219172487 126872787
1390 43306329 61982416 170648106 162023467 46539811 267945786 216277880 168860270
1391 138035852 61982416 51881900 24374577 72496448 8579766 129622880 234690767
1392 70218435 54473832 106555121 178968127 82613657 97020536 61156387 54950882
1393 101654110 210375873 130143451 232774898 141447188 256244483 218066251 249828839
1394 77896816 115000662 78671411 43151066 55653802 267945786 27541202 245354493
1395 190716592 115000662 161026556 121689166 223997165 47427602 242993641 163243585
1396 181663857 200144036 246272594 257356411 159387837 106612650 91221616 77196480
1397 93806455 54473832 175834199 149051952 77876673 110479172 87594936 252876701
1398 31222348 210375873 171404862 211718565 108029724 94982009 1960020 174524726
1399 54414441 54473832 106555121 3816412 159387837 220447392 73488764 94895163
1400 54718622 115000662 78671411 110713927 119465050 13269043 217416879 56574051
1401 99147462 54473832 181293971 67605095 72496448 8579766 265583097 151334939
1402 260349274 54473832 175834199 55230321 66959925 152203662 57798985 26396921
1403 74630680 210375873 168210540 60891107 120878539 23488070 80570888 13185392
1404 205287427 200144036 141893427 234689157 141447188 47427602 236113133 155887003
1405 124826934 210375873 190175089 64294847 139623049 110479172 55454229 84897278
1406 149692611 210375873 130143451 121689166 100254891 194848274 178952191 140833425
1407 87680351 54473832 19651323 246199936 192566919 110479172 256225647 110486144
1408 247395018 115000662 161026556 95977367 72496448 194848274 26984767 142544008
1409 113331397 200144036 155409623 70878646 83657394 142019900 206600506 117281945
1410 61136946 61982416 51881900 212840009 119465050 11830193 84681339 151673382
1411 247567465 54473832 19651323 200024005 222770659 247660392 203104040 208020712
1412 241658478 61982416 170648106 110713927 166805541 56190251 28095853 171272702
1413 107696005 61982416 103857286 3816412 94247280 149597669 189257427 5092511
1414 139193308 61982416 114801433 153384026 119465050 40711347 145191552 59564516
1415 255251719 200144036 155409623 216273108 124407944 256244483 191358011 712120
1416 95740553 115000662 161026556 26327365 116700769 155689611 83240692 221421995
1417 233750714 61982416 151692331 40717314 166805541 124987550 150261016 83368723
1418 224013987 54473832 181293971 212840009 246539070 106358258 223108565 56238581
1419 214507824 115000662 13702724 249401828 243231745 110479172 39309680 205910476
1420 120371376 115000662 223036787 197271220 112749351 11830193 175819305 263158719
1421 138682350 115000662 223036787 260680954 12130452 51757354 82869667 173867705
1422 52480190 115000662 78671411 91043044 72136496 97020536 24398218 144815852
1423 176268890 115000662 13702724 192758323 124407944 263777069 89804541 233635230
1424 249674231 61982416 103857286 70055464 192566919 11830193 9922799 149711490
1425 87271672 61982416 170648106 234689157 83657394 256244483 105511051 131120212
1426 65439130 210375873 171404862 144640000 116700769 149597669 113480502 198555
1427 62358646 200144036 141893427 76375201 72496448 135702231 99816406 210656905
1428 187831574 210375873 130143451 260680954 120878539 135702231 265812721 31947447
1429 34941562 200144036 141893427 263660942 108029724 183909529 263868104 141094864
1430 50015086 115000662 161026556 236807220 208616133 133845607 96446886 261072908
1431 96379569 54473832 181293971 212865192 72496448 40711347 266486785 174293768
1432 12039221 210375873 62325828 241206950 116700769 135702231 79387723 66630462
1433 19128446 115000662 13702724 28485613 100254891 8579766 248612186 262164608
1434 206099836 61982416 170648106 26327365 103069196 13269043 31125430 30702556
1435 262386896 54473832 181293971 130583741 77876673 40711347 155534201 533274
1436 234345857 54473832 106555121 237266106 77876673 224187687 67682116 157232882
1437 148239712 61982416 151692331 232774898 72136496 220447392 230959598 118084527
1438 96049700 200144036 168006172 218196376 27678245 55732356 192783545 43439423
1439 142670826 115000662 13702724 133181507 116700769 194848274 169729740 135987841
1440 195346660 115000662 78671411 242876626 186117997 99620502 27384355 267435128
1441 261595796 115000662 78671411 130583741 120878539 51757354 197067399 103819497
1442 237864070 115000662 78671411 26327365 126887577 51757354 191816312 123458426
1443 227428566 200144036 155409623 163531552 223997165 155689611 59990033 40186607
1444 178287472 210375873 62325828 200024005 141447188 106612650 213536677 224663698
1445 232248868 54473832 106555121 249606476 120878539 183909529 31514744 251629692
1446 263732953 200144036 246272594 138620690 12130452 192002551 102634829 31842644
1447 263597793 115000662 33806622 47456439 186117997 11830193 133579049 43549962
1448 7614832 115000662 13702724 211718565 126887577 194848274 140415066 119665523
1449 217371729 54473832 19651323 203777016 83657394 152203662 266844103 247011207
1450 36933683 54473832 175834199 169555235 112749351 181486660 112017997 162215860
1451 148227056 54473832 106555121 174535721 155193115 94982009 179164565 81455889
1452 136055841 210375873 62325828 40717314 124407944 194848274 40835275 237634808
1453 252037754 115000662 223036787 255349367 186117997 19052129 38764703 201845571
1454 12337885 210375873 171404862 110713927 46539811 11830193 221191791 112296740
1455 234962597 54473832 212741261 13362753 120878539 40711347 217774039 185712048
1456 7721638 54473832 19651323 267896277 203642374 247660392 233615565 29496999
1457 185796828 210375873 171404862 263660942 243231745 124987550 195253877 114217078
1458 25225769 210375873 168210540 200024005 51677445 12251392 88924647 255512858
1459 117480990 210375873 168210540 138620690 243231745 194848274 77218702 146805861
1460 259052626 61982416 51881900 83021148 72136496 256244483 249490952 111684227
1461 11862789 200144036 168006172 260680954 64558329 149597669 194675990 169389196
1462 7287608 115000662 13702724 123340549 222770659 19052129 183851498 217430915
1463 142581620 210375873 130143451 83021148 186117997 151270997 10260385 268421453
1464 134710372 200144036 155409623 138323186 155193115 40711347 238554231 169769358
1465 129521272 54473832 19651323 194041231 141447188 149597669 124239583 176672895
1466 72293863 54473832 106555121 64294847 243231745 19052129 223745704 214340842
1467 185697379 115000662 13702724 240768747 103069196 110551496 257628029 263646652
1468 120314806 200144036 155409623 138620690 108029724 152203662 30861217 207347696
1469 182082593 210375873 168210540 260428728 112532803 47427602 103218373 61394711
1470 52345885 54473832 181293971 60891107 155193115 192002551 12685943 201377812
1471 55495676 54473832 19651323 267896277 183144979 158789952 56662769 262741461
1472 241011265 200144036 155409623 162945461 81818632 155689611 215057650 10954654
1473 261380214 61982416 114801433 138323186 100254891 110551496 132438490 189912660
1474 266276522 54473832 181293971 260680954 94247280 152203662 259688755 98728398
1475 162488694 210375873 171404862 5635351 116700769 124987550 225321467 70973264
1476 172764799 61982416 103857286 69166053 183144979 124987550 170357956 21602591
1477 16333149 210375873 190175089 28485613 83657394 110479172 4718861 45468384
1478 162917288 210375873 130143451 263660942 27678245 55732356 242291802 201465307
1479 200683131 210375873 168210540 191505203 222770659 142019900 56915146 183234410
1480 248353509 115000662 161026556 177430055 166805541 8579766 173533884 9913519
1481 54690014 210375873 62325828 264256070 55653802 94982009 182683301 89330100
1482 214018693 61982416 170648106 178968127 257729423 8579766 30628699 46886002
1483 149922245 200144036 246272594 260680954 119465050 267945786 135834186 232822175
1484 141417135 200144036 246272594 260428728 183144979 8579766 237551885 227586502
1485 39705057 115000662 161026556 98441497 39829735 142019900 235429379 115525682
1486 199867360 61982416 114801433 260113239 126219244 220447392 123856756 134969847
1487 180518278 61982416 103857286 177430055 119465050 13269043 124014544 77008107
1488 15298052 61982416 170648106 216273108 155193115 135702231 65520456 131454987
1489 9715433 200144036 246272594 225742514 257729423 135702231 11899267 8923613
1490 153884130 115000662 78671411 162945461 166805541 23488070 91109459 48923109
1491 195757786 115000662 13702724 237266106 94247280 11830193 255934976 90463809
1492 21954713 210375873 171404862 226285878 77876673 19052129 27948356 255006750
1493 82760913 210375873 130143451 174443320 186117997 133845607 197934048 24197728
1494 214390250 115000662 13702724 18842906 51677445 155689611 28210734 227375134
1495 87839263 54473832 19651323 24374577 72136496 106612650 89969038 74689530
1496 184832715 210375873 130143451 229824821 257729423 220447392 238589668 199659155
1497 29359660 115000662 223036787 68196258 183144979 55732356 165193404 59369041
1498 214351792 115000662 13702724 229824821 51677445 99620502 10603864 105271021
1499 59498625 210375873 171404862 162945461 139623049 124987550 179262839 15698315
1500 208055084 54473832 175834199 194041231 78784375 152203662 103710843 268223612
1501 218260665 115000662 33806622 55299661 14777772 183909529 130113270 111167432
1502 104925585 200144036 168006172 51561615 126219244 192002551 242754777 112104467
1503 22193777 200144036 246272594 260113239 124407944 106612650 118861512 131588066
1504 139981303 200144036 168006172 258101182 82613657 106612650 227942954 14614771
1505 82320274 115000662 223036787 228757618 250794279 19052129 194144898 51982845
1506 89114939 200144036 168006172 263993707 64558329 252013187 69523107 206076288
1507 107633942 200144036 257438331 197611443 66959925 55732356 67683128 8703354
1508 57291810 61982416 114801433 104620052 83657394 224187687 133960029 93609582
1509 230305031 61982416 170648106 243313709 223997165 56190251 233614787 51647456
1510 160664127 115000662 33806622 260113239 112749351 106358258 163287313 136954598
1511 197575539 200144036 168006172 153179951 46539811 51757354 168558439 16194377
1512 232436362 115000662 13702724 174535721 126219244 56190251 35925140 75132406
1513 78536782 210375873 130143451 203777016 94247280 194848274 141951729 141180357
1514 211094688 210375873 171404862 121540724 82613657 152203662 24605337 114801397
1515 158250656 200144036 246272594 237266106 192566919 19052129 212789701 65008575
1516 1902419 200144036 246272594 232774898 126887577 56190251 228955332 98314571
1517 66661811 210375873 171404862 86786166 72136496 110551496 174349606 206485451
1518 79878474 61982416 51881900 161538009 100254891 267945786 158847081 236183435
1519 12184394 200144036 155409623 153179951 78784375 40711347 62279210 104231926
1520 90194325 115000662 161026556 121689166 223997165 56190251 184825135 64605108
1521 60543755 54473832 175834199 221362895 120878539 247660392 62687688 72132388
1522 8338992 115000662 78671411 3816412 64558329 110479172 10009246 106841073
1523 117183940 200144036 141893427 76385941 120878539 247660392 53300625 181796830
1524 127493850 54473832 181293971 258101182 26575330 252013187 198178327 257855090
1525 236686823 200144036 257438331 28485613 222770659 110479172 159701440 240274571
1526 192475259 115000662 161026556 162945461 237619649 155689611 195642649 156371214
1527 213247659 54473832 175834199 260680954 241344422 110551496 224121733 142044548
1528 77227457 115000662 223036787 260113239 112749351 192002551 117893366 44287829
1529 156378597 115000662 13702724 176641637 192566919 152203662 123345190 190430824
1530 76776329 54473832 175834199 2046089 82613657 47427602 191067304 127384851
1531 212631959 61982416 103857286 76385941 208616133 91015052 152436465 22345682
1532 251502970 200144036 257438331 83021148 77876673 40711347 121021143 204742533
1533 54399977 115000662 161026556 40717314 159387837 135702231 122988237 190099487
1534 94557203 200144036 257438331 218924135 159387837 135702231 135934438 217340832
1535 144830695 210375873 62325828 56739143 250794279 99620502 28972242 30700337
1536 71535674 200144036 257438331 55299661 27678245 12251392 252907673 213222054
1537 153775135 200144036 246272594 260680954 208616133 158789952 185127647 182812528
1538 61796332 210375873 168210540 194041231 72136496 94982009 267717747 182808724
1539 201706036 54473832 106555121 26327365 39829735 99620502 132926810 240701588
1540 250230520 54473832 181293971 264256070 222770659 133845607 157752544 50923922
1541 153612321 61982416 151692331 233810545 83657394 94982009 258888267 28234218
1542 119095196 210375873 62325828 18620715 116700769 55732356 245220622 213826241
1543 105182532 61982416 103857286 54611443 112749351 94982009 8181237 89623823
1544 75243285 54473832 175834199 34863624 94247280 133845607 151615866 60183522
1545 224790361 54473832 106555121 255761413 64558329 202239615 193488302 262586207
1546 205766542 61982416 51881900 197611443 155193115 192002551 223632201 202671107
1547 187074860 200144036 141893427 55230321 155193115 110479172 73000332 209416093
1548 221329407 54473832 181293971 91043044 12130452 192002551 123977644 98186536
1549 156743375 200144036 155409623 24374577 183144979 202239615 255396324 152360201
1550 87435286 200144036 257438331 37802606 120878539 124987550 88960025 40674320
1551 235119338 200144036 168006172 123340549 12130452 155689611 246496753 266264790
1552 71212415 61982416 114801433 26327365 77876673 99620502 35069291 174500922
1553 145313969 54473832 212741261 226275914 116700769 56190251 33321292 135319741
1554 21898343 61982416 151692331 263993707 139623049 91015052 188006779 206338558
1555 96964145 210375873 168210540 34863624 243231745 124987550 208059023 161925379
1556 202822790 61982416 170648106 149051952 72496448 133845607 253209233 42817497
1557 239600285 210375873 168210540 267896277 78784375 40711347 41677488 43499901
1558 78219409 115000662 33806622 70878646 12130452 151270997 26234959 261690088
1559 189867989 115000662 78671411 130583741 112749351 12251392 235610846 257771816
1560 147982820 54473832 181293971 260428728 124407944 94982009 138030264 243074829
1561 239563487 210375873 190175089 166183253 126887577 155689611 101435463 107090391
1562 142125292 54473832 106555121 172788593 81818632 202239615 182672151 107239164
1563 58083672 54473832 212741261 192758323 250794279 256244483 149823677 56582261
1564 235510052 200144036 246272594 13658003 64558329 56190251 23074083 215826445
1565 32074422 61982416 114801433 55230321 14777772 97020536 173976172 28424661
1566 144091011 54473832 19651323 34863624 39829735 13269043 62264401 152811296
1567 101436478 210375873 168210540 161538009 166805541 181486660 127007083 152669861
1568 10482705 54473832 175834199 205708588 108029724 202239615 23335240 97175750
1569 132198152 115000662 223036787 236807220 112749351 11830193 16731407 162465910
1570 99865550 115000662 13702724 34863624 64558329 151270997 14061702 157550374
1571 68650877 54473832 181293971 176641637 126219244 12251392 69307354 110554810
1572 209441175 61982416 103857286 3816412 27678245 158789952 593909 265037371
1573 161678926 54473832 181293971 237266106 124407944 263777069 165627031 148430198
1574 236829160 115000662 223036787 112595176 108029724 202239615 83210222 226226464
1575 152360292 210375873 171404862 191505203 51677445 124987550 147219658 197833791
1576 52226867 200144036 257438331 34863624 116700769 19052129 14959687 256945949
1577 234574822 54473832 19651323 68383394 166805541 194848274 163116741 59273143
1578 249066611 115000662 223036787 237006135 51677445 202239615 205926470 151482945
1579 46555864 200144036 257438331 258101182 192566919 56190251 209565840 79559937
1580 136325382 210375873 171404862 166183253 100254891 106358258 58900644 113809781
1581 10803944 54473832 19651323 229824821 126887577 252013187 116315707 89515961
1582 189175393 210375873 168210540 123340549 120878539 192002551 71612647 67538889
1583 149014853 115000662 161026556 260680954 27678245 152203662 263170390 158104242
1584 184143401 61982416 151692331 237006135 243231745 91015052 227997777 191460918
1585 42523159 61982416 51881900 198386746 257729423 267945786 132774500 193938634
1586 227488428 61982416 114801433 122316367 135362666 192002551 18601982 113523302
1587 154577748 115000662 223036787 47528952 155193115 55732356 197871709 40452442
1588 231350717 54473832 19651323 152828441 243231745 40711347 232969885 212587210
1589 66029037 115000662 78671411 60891107 126887577 56190251 80399682 36466938
1590 40338298 54473832 212741261 216273108 112532803 55732356 206181522 158991863
1591 247948638 200144036 141893427 249401828 120878539 220447392 192968358 190752816
1592 241551106 210375873 62325828 212840009 135362666 56190251 239000633 3855184
1593 165164782 61982416 151692331 237266106 112749351 158789952 184968622 218608158
1594 33735046 61982416 170648106 149051952 186117997 183909529 64730384 218354787
1595 110156694 54473832 181293971 255349367 159387837 19052129 242885244 185708913
1596 50517765 61982416 51881900 249606476 257729423 202239615 223172306 27712078
1597 228982522 54473832 19651323 47367341 112749351 124987550 56417648 75289647
1598 265363114 115000662 161026556 18620715 135362666 224187687 234455852 157953327
1599 67989515 54473832 19651323 240671849 112532803 55732356 39506874 197253130
1600 13492004 200144036 246272594 66062968 116700769 106358258 191434352 167708894
1601 89804008 210375873 130143451 260207037 55653802 91015052 11505971 163995618
1602 170086656 54473832 175834199 260207037 14777772 51757354 86704809 120738615
1603 77906169 61982416 51881900 249401828 135362666 106358258 193714955 191407681
1604 173917163 200144036 168006172 104645345 243231745 47427602 229574705 65507457
1605 71314524 115000662 223036787 163531552 128326483 8579766 196966173 225855620
1606 14035729 54473832 212741261 153384026 237619649 106612650 253919860 684162
1607 6034348 200144036 141893427 68383394 103069196 194848274 197469683 17861387
1608 160221539 210375873 62325828 236182814 81818632 19052129 217856693 74564202
1609 213645396 200144036 257438331 149051952 141447188 183909529 110888201 99965850
1610 139541342 200144036 257438331 232533711 55653802 194848274 71131172 82820595
1611 9777790 54473832 175834199 55640854 112749351 99620502 45674465 8432163
1612 208580950 200144036 246272594 152828441 55653802 151270997 244224538 58242952
1613 126476620 61982416 151692331 66062968 94247280 202239615 237753465 150526162
1614 83647931 200144036 141893427 212865192 222770659 124987550 266419719 4005886
1615 112542392 210375873 171404862 54611443 55653802 220447392 205699031 213401282
1616 234620310 210375873 190175089 211718565 159387837 106612650 143119198 230923921
1617 64023388 61982416 51881900 111429987 119465050 99620502 45575558 92307359
1618 219957505 61982416 103857286 267896277 26575330 263777069 174848351 57575391
1619 103033143 115000662 33806622 255349367 112532803 124987550 20273838 15563260
1620 253279675 54473832 106555121 241206950 120878539 40711347 30332561 72784174
1621 119186757 200144036 141893427 39881608 72496448 51757354 72669186 142622241
1622 164017033 210375873 190175089 212840009 77876673 202239615 55407215 177573566
1623 168544912 54473832 175834199 111497454 14777772 94982009 93367318 105023212
1624 157936742 61982416 151692331 154699671 155193115 124987550 202206375 24228977
